
"06/07/2020 10:35:35"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"
2020-07-06 11:16:42	437.97	-0.494	28.485	101.087
2020-07-06 11:16:42	438.68	-0.493	28.485	101.087
2020-07-06 11:16:43	440.25	-0.494	28.485	101.085
2020-07-06 11:16:43	442.52	-0.492	28.486	101.086
2020-07-06 11:16:44	445.08	-0.491	28.488	101.087
2020-07-06 11:16:44	447.66	-0.493	28.488	101.085
2020-07-06 11:16:45	450.02	-0.491	28.488	101.085
2020-07-06 11:16:45	452.00	-0.491	28.488	101.085
2020-07-06 11:16:46	453.78	-0.492	28.490	101.083
2020-07-06 11:16:46	455.33	-0.490	28.489	101.084
2020-07-06 11:16:47	456.81	-0.494	28.489	101.084
2020-07-06 11:16:47	458.25	-0.490	28.492	101.086
2020-07-06 11:16:48	459.63	-0.491	28.492	101.085
2020-07-06 11:16:48	460.89	-0.490	28.493	101.083
2020-07-06 11:16:49	461.91	-0.491	28.492	101.084
2020-07-06 11:16:49	462.66	-0.492	28.494	101.084
2020-07-06 11:16:50	462.69	-0.491	28.494	101.085
2020-07-06 11:16:50	462.13	-0.491	28.493	101.084
2020-07-06 11:16:51	460.59	-0.489	28.494	101.085
2020-07-06 11:16:51	458.20	-0.492	28.495	101.085
2020-07-06 11:16:52	455.28	-0.492	28.494	101.086
2020-07-06 11:16:52	452.42	-0.492	28.495	101.084
2020-07-06 11:16:53	449.89	-0.492	28.495	101.085
2020-07-06 11:16:53	447.99	-0.494	28.496	101.084
2020-07-06 11:16:54	446.58	-0.492	28.495	101.086
2020-07-06 11:16:54	445.60	-0.493	28.496	101.085
2020-07-06 11:16:55	444.84	-0.493	28.498	101.085
2020-07-06 11:16:55	444.27	-0.493	28.498	101.084
2020-07-06 11:16:56	443.69	-0.492	28.498	101.085
2020-07-06 11:16:56	442.86	-0.492	28.498	101.085
2020-07-06 11:16:57	441.68	-0.492	28.499	101.084
2020-07-06 11:16:57	440.21	-0.489	28.500	101.087
2020-07-06 11:16:58	438.64	-0.489	28.500	101.087
2020-07-06 11:16:58	437.35	-0.491	28.501	101.086
2020-07-06 11:16:59	436.36	-0.491	28.502	101.086
2020-07-06 11:16:59	435.77	-0.491	28.502	101.085
2020-07-06 11:17:00	435.44	-0.492	28.503	101.086
2020-07-06 11:17:00	435.50	-0.492	28.503	101.087
2020-07-06 11:17:01	435.88	-0.493	28.503	101.086
2020-07-06 11:17:01	436.55	-0.494	28.504	101.086
2020-07-06 11:17:02	437.32	-0.494	28.503	101.087
2020-07-06 11:17:02	438.21	-0.494	28.504	101.087
2020-07-06 11:17:03	439.09	-0.493	28.504	101.086
2020-07-06 11:17:03	440.06	-0.494	28.505	101.086
2020-07-06 11:17:04	440.99	-0.493	28.504	101.085
2020-07-06 11:17:04	441.89	-0.493	28.506	101.084
2020-07-06 11:17:05	442.64	-0.493	28.505	101.084
2020-07-06 11:17:05	443.16	-0.493	28.505	101.086
2020-07-06 11:17:06	443.36	-0.494	28.507	101.086
2020-07-06 11:17:06	443.11	-0.494	28.506	101.085
2020-07-06 11:17:07	442.53	-0.493	28.507	101.085
2020-07-06 11:17:07	441.43	-0.493	28.507	101.086
2020-07-06 11:17:08	440.01	-0.495	28.509	101.086
2020-07-06 11:17:08	438.51	-0.494	28.508	101.085
2020-07-06 11:17:09	437.12	-0.495	28.508	101.083
2020-07-06 11:17:09	436.05	-0.495	28.508	101.083
2020-07-06 11:17:10	435.55	-0.497	28.509	101.087
2020-07-06 11:17:10	435.67	-0.497	28.509	101.084
2020-07-06 11:17:11	436.29	-0.496	28.510	101.085
2020-07-06 11:17:11	437.28	-0.495	28.512	101.085
2020-07-06 11:17:12	438.51	-0.493	28.511	101.083
2020-07-06 11:17:12	439.83	-0.494	28.511	101.085
2020-07-06 11:17:13	441.13	-0.495	28.513	101.082
2020-07-06 11:17:13	442.22	-0.495	28.514	101.083
2020-07-06 11:17:14	442.98	-0.495	28.514	101.085
2020-07-06 11:17:14	443.26	-0.497	28.513	101.085
2020-07-06 11:17:15	442.98	-0.496	28.513	101.084
2020-07-06 11:17:15	441.57	-0.497	28.514	101.085
2020-07-06 11:17:16	438.65	-0.497	28.513	101.085
2020-07-06 11:17:16	433.38	-0.495	28.514	101.084
2020-07-06 11:17:17	425.36	-0.496	28.514	101.083
2020-07-06 11:17:17	414.16	-0.497	28.513	101.084
2020-07-06 11:17:18	399.78	-0.498	28.514	101.084
2020-07-06 11:17:18	382.30	-0.496	28.515	101.085
2020-07-06 11:17:19	362.06	-0.497	28.515	101.085
2020-07-06 11:17:19	339.84	-0.497	28.516	101.083
2020-07-06 11:17:20	316.19	-0.498	28.516	101.086
2020-07-06 11:17:20	292.22	-0.498	28.516	101.085
2020-07-06 11:17:21	268.51	-0.497	28.517	101.084
2020-07-06 11:17:21	245.77	-0.497	28.518	101.084
2020-07-06 11:17:22	224.37	-0.497	28.516	101.085
2020-07-06 11:17:22	204.64	-0.493	28.517	101.086
2020-07-06 11:17:23	186.59	-0.496	28.518	101.086
2020-07-06 11:17:23	170.38	-0.497	28.519	101.086
2020-07-06 11:17:24	155.73	-0.498	28.518	101.088
2020-07-06 11:17:24	142.64	-0.496	28.519	101.086
2020-07-06 11:17:25	130.79	-0.498	28.518	101.085
2020-07-06 11:17:25	120.16	-0.499	28.518	101.087
2020-07-06 11:17:26	110.61	-0.498	28.518	101.085
2020-07-06 11:17:26	101.91	-0.496	28.517	101.088
2020-07-06 11:17:27	94.05	-0.497	28.518	101.086
2020-07-06 11:17:27	86.83	-0.498	28.518	101.087
2020-07-06 11:17:28	80.28	-0.497	28.518	101.084
2020-07-06 11:17:28	74.20	-0.499	28.520	101.084
2020-07-06 11:17:29	68.63	-0.499	28.519	101.085
2020-07-06 11:17:29	63.54	-0.499	28.519	101.085
2020-07-06 11:17:30	58.85	-0.500	28.519	101.087
2020-07-06 11:17:30	54.50	-0.497	28.520	101.086
2020-07-06 11:17:31	50.52	-0.496	28.520	101.087
2020-07-06 11:17:31	46.85	-0.496	28.521	101.086
2020-07-06 11:17:32	43.48	-0.496	28.521	101.085
2020-07-06 11:17:32	40.35	-0.496	28.521	101.086
2020-07-06 11:17:33	37.49	-0.499	28.521	101.087
2020-07-06 11:17:33	34.85	-0.496	28.520	101.087
2020-07-06 11:17:34	32.43	-0.497	28.520	101.088
2020-07-06 11:17:34	30.16	-0.499	28.520	101.087
2020-07-06 11:17:35	28.08	-0.499	28.521	101.088
2020-07-06 11:17:35	26.16	-0.499	28.520	101.088
2020-07-06 11:17:36	24.38	-0.496	28.520	101.087
2020-07-06 11:17:36	22.76	-0.495	28.520	101.089
2020-07-06 11:17:37	21.25	-0.495	28.521	101.089
2020-07-06 11:17:37	19.87	-0.498	28.522	101.089
2020-07-06 11:17:38	18.58	-0.499	28.523	101.089
2020-07-06 11:17:38	17.38	-0.498	28.521	101.088
2020-07-06 11:17:39	16.27	-0.498	28.522	101.087
2020-07-06 11:17:39	15.27	-0.498	28.522	101.086
2020-07-06 11:17:40	14.29	-0.499	28.521	101.088
2020-07-06 11:17:40	13.42	-0.499	28.522	101.088
2020-07-06 11:17:41	12.59	-0.497	28.523	101.089
2020-07-06 11:17:41	11.81	-0.500	28.522	101.088
2020-07-06 11:17:42	11.12	-0.500	28.522	101.087
2020-07-06 11:17:42	10.46	-0.499	28.521	101.086
2020-07-06 11:17:43	9.84	-0.499	28.521	101.088
2020-07-06 11:17:43	9.30	-0.499	28.522	101.087
2020-07-06 11:17:44	8.76	-0.500	28.520	101.087
2020-07-06 11:17:44	8.24	-0.500	28.522	101.086
2020-07-06 11:17:45	7.81	-0.499	28.523	101.086
2020-07-06 11:17:45	7.40	-0.499	28.523	101.089
2020-07-06 11:17:46	6.95	-0.499	28.523	101.089
2020-07-06 11:17:46	6.60	-0.498	28.523	101.088
2020-07-06 11:17:47	6.26	-0.498	28.524	101.086
2020-07-06 11:17:47	5.93	-0.501	28.523	101.086
2020-07-06 11:17:48	5.65	-0.500	28.523	101.083
2020-07-06 11:17:48	5.36	-0.503	28.525	101.088
2020-07-06 11:17:49	5.06	-0.501	28.524	101.086
2020-07-06 11:17:49	4.81	-0.503	28.526	101.087
2020-07-06 11:17:50	4.56	-0.501	28.524	101.087
2020-07-06 11:17:50	4.33	-0.502	28.524	101.087
2020-07-06 11:17:51	4.12	-0.502	28.522	101.086
2020-07-06 11:17:51	3.93	-0.502	28.522	101.087
2020-07-06 11:17:52	3.76	-0.502	28.522	101.087
2020-07-06 11:17:52	3.57	-0.501	28.522	101.089
2020-07-06 11:17:53	3.41	-0.500	28.521	101.091
2020-07-06 11:17:53	3.26	-0.501	28.522	101.089
2020-07-06 11:17:54	3.13	-0.501	28.521	101.089
2020-07-06 11:17:54	3.00	-0.502	28.520	101.089
2020-07-06 11:17:55	2.83	-0.502	28.520	101.087
2020-07-06 11:17:55	2.71	-0.502	28.519	101.086
2020-07-06 11:17:56	2.57	-0.503	28.519	101.088
2020-07-06 11:17:56	2.48	-0.505	28.520	101.085
2020-07-06 11:17:57	2.39	-0.506	28.520	101.084
2020-07-06 11:17:57	2.26	-0.504	28.520	101.084
2020-07-06 11:17:58	2.20	-0.504	28.522	101.088
2020-07-06 11:17:58	2.06	-0.501	28.521	101.089
2020-07-06 11:17:59	2.02	-0.501	28.520	101.088
2020-07-06 11:17:59	1.89	-0.501	28.520	101.088
2020-07-06 11:18:00	1.84	-0.500	28.521	101.086
2020-07-06 11:18:00	1.75	-0.501	28.521	101.087
2020-07-06 11:18:01	1.73	-0.502	28.519	101.087
2020-07-06 11:18:01	1.61	-0.501	28.519	101.087
2020-07-06 11:18:02	1.53	-0.501	28.520	101.086
2020-07-06 11:18:02	1.50	-0.500	28.520	101.086
2020-07-06 11:18:03	1.45	-0.503	28.520	101.088
2020-07-06 11:18:03	1.37	-0.501	28.519	101.087
2020-07-06 11:18:04	1.34	-0.503	28.519	101.088
2020-07-06 11:18:04	1.26	-0.503	28.520	101.089
2020-07-06 11:18:05	1.24	-0.502	28.522	101.089
2020-07-06 11:18:05	1.18	-0.503	28.521	101.088
2020-07-06 11:18:06	1.15	-0.503	28.521	101.088
2020-07-06 11:18:06	1.11	-0.503	28.521	101.089
2020-07-06 11:18:07	1.06	-0.503	28.521	101.089
2020-07-06 11:18:07	1.02	-0.503	28.521	101.088
2020-07-06 11:18:08	0.97	-0.503	28.522	101.090
2020-07-06 11:18:08	0.92	-0.502	28.521	101.088
2020-07-06 11:18:09	0.90	-0.504	28.522	101.089
2020-07-06 11:18:09	0.86	-0.504	28.523	101.088
2020-07-06 11:18:10	0.81	-0.503	28.520	101.088
2020-07-06 11:18:10	0.80	-0.502	28.520	101.089
2020-07-06 11:18:11	0.77	-0.505	28.521	101.089
2020-07-06 11:18:11	0.76	-0.503	28.520	101.088
2020-07-06 11:18:12	0.72	-0.506	28.520	101.089
2020-07-06 11:18:12	0.69	-0.506	28.520	101.091
2020-07-06 11:18:13	0.66	-0.506	28.520	101.089
2020-07-06 11:18:13	0.62	-0.507	28.519	101.089
2020-07-06 11:18:14	0.62	-0.506	28.519	101.089
2020-07-06 11:18:14	0.58	-0.506	28.520	101.088
2020-07-06 11:18:15	0.55	-0.506	28.521	101.087
2020-07-06 11:18:15	0.53	-0.504	28.521	101.089
2020-07-06 11:18:16	0.54	-0.505	28.520	101.090
2020-07-06 11:18:16	0.47	-0.505	28.518	101.088
2020-07-06 11:18:17	0.46	-0.504	28.519	101.088
2020-07-06 11:18:17	0.44	-0.504	28.520	101.088
2020-07-06 11:18:18	0.44	-0.505	28.519	101.090
2020-07-06 11:18:18	0.39	-0.505	28.519	101.088
2020-07-06 11:18:19	0.40	-0.505	28.518	101.090
2020-07-06 11:18:19	0.38	-0.505	28.519	101.088
2020-07-06 11:18:20	0.38	-0.505	28.518	101.088
2020-07-06 11:18:20	0.35	-0.504	28.519	101.089
2020-07-06 11:18:21	0.33	-0.504	28.518	101.088
2020-07-06 11:18:21	0.30	-0.504	28.520	101.086
2020-07-06 11:18:22	0.28	-0.503	28.520	101.087
2020-07-06 11:18:22	0.26	-0.505	28.520	101.088
2020-07-06 11:18:23	0.25	-0.503	28.519	101.088
2020-07-06 11:18:23	0.24	-0.501	28.518	101.087
2020-07-06 11:18:24	0.24	-0.502	28.518	101.087
2020-07-06 11:18:24	0.22	-0.501	28.519	101.087
2020-07-06 11:18:25	0.20	-0.502	28.519	101.086
2020-07-06 11:18:25	0.19	-0.500	28.519	101.089
2020-07-06 11:18:26	0.18	-0.503	28.519	101.087
2020-07-06 11:18:26	0.18	-0.503	28.519	101.088
2020-07-06 11:18:27	0.18	-0.501	28.520	101.088
2020-07-06 11:18:27	0.16	-0.502	28.521	101.089
2020-07-06 11:18:28	0.14	-0.501	28.522	101.090
2020-07-06 11:18:28	0.12	-0.501	28.520	101.091
2020-07-06 11:18:29	0.10	-0.504	28.521	101.089
2020-07-06 11:18:29	0.10	-0.502	28.522	101.088
2020-07-06 11:18:30	0.10	-0.502	28.522	101.088
2020-07-06 11:18:30	0.07	-0.504	28.522	101.090
2020-07-06 11:18:31	0.06	-0.501	28.521	101.091
2020-07-06 11:18:31	0.07	-0.505	28.520	101.088
2020-07-06 11:18:32	0.04	-0.504	28.520	101.089
2020-07-06 11:18:32	0.01	-0.501	28.519	101.088
2020-07-06 11:18:33	0.01	-0.502	28.519	101.088
2020-07-06 11:18:33	-0.00	-0.503	28.518	101.090
2020-07-06 11:18:34	0.02	-0.503	28.519	101.089
2020-07-06 11:18:34	-0.01	-0.506	28.518	101.090
2020-07-06 11:18:35	0.00	-0.505	28.518	101.088
2020-07-06 11:18:35	-0.01	-0.502	28.517	101.088
2020-07-06 11:18:36	-0.02	-0.502	28.518	101.087
2020-07-06 11:18:36	-0.04	-0.503	28.517	101.088
2020-07-06 11:18:37	-0.02	-0.503	28.518	101.088
2020-07-06 11:18:37	-0.04	-0.503	28.519	101.088
2020-07-06 11:18:38	-0.05	-0.504	28.517	101.089
2020-07-06 11:18:38	-0.05	-0.503	28.519	101.086
2020-07-06 11:18:39	-0.06	-0.503	28.521	101.087
2020-07-06 11:18:39	-0.06	-0.501	28.519	101.089
2020-07-06 11:18:40	-0.08	-0.500	28.519	101.088
2020-07-06 11:18:40	-0.07	-0.501	28.520	101.087
2020-07-06 11:18:41	-0.10	-0.500	28.520	101.088
2020-07-06 11:18:41	-0.11	-0.503	28.520	101.089
2020-07-06 11:18:42	-0.08	-0.504	28.520	101.089
2020-07-06 11:18:42	-0.13	-0.502	28.521	101.089
2020-07-06 11:18:43	-0.09	-0.500	28.520	101.090
2020-07-06 11:18:43	-0.14	-0.502	28.521	101.091
2020-07-06 11:18:44	-0.13	-0.501	28.521	101.091
2020-07-06 11:18:44	-0.13	-0.502	28.520	101.088
2020-07-06 11:18:45	-0.13	-0.499	28.519	101.087
2020-07-06 11:18:45	-0.13	-0.501	28.521	101.092
2020-07-06 11:18:46	-0.17	-0.500	28.521	101.089
2020-07-06 11:18:46	-0.17	-0.500	28.521	101.091
2020-07-06 11:18:47	-0.16	-0.501	28.520	101.091
2020-07-06 11:18:47	-0.18	-0.502	28.520	101.089
2020-07-06 11:18:48	-0.15	-0.502	28.522	101.088
2020-07-06 11:18:48	-0.20	-0.502	28.521	101.088
2020-07-06 11:18:49	-0.20	-0.503	28.521	101.088
2020-07-06 11:18:49	-0.21	-0.503	28.521	101.090
2020-07-06 11:18:50	-0.18	-0.504	28.522	101.090
2020-07-06 11:18:50	-0.19	-0.504	28.522	101.090
2020-07-06 11:18:51	-0.22	-0.500	28.521	101.090
2020-07-06 11:18:51	-0.21	-0.501	28.521	101.089
2020-07-06 11:18:52	-0.22	-0.503	28.522	101.090
2020-07-06 11:18:52	-0.25	-0.503	28.521	101.091
2020-07-06 11:18:53	-0.22	-0.502	28.521	101.092
2020-07-06 11:18:53	-0.24	-0.502	28.520	101.094
2020-07-06 11:18:54	-0.23	-0.502	28.522	101.091
2020-07-06 11:18:54	-0.21	-0.504	28.521	101.094
2020-07-06 11:18:55	-0.25	-0.504	28.520	101.093
2020-07-06 11:18:55	-0.24	-0.503	28.521	101.094
2020-07-06 11:18:56	-0.24	-0.504	28.519	101.093
2020-07-06 11:18:56	-0.28	-0.504	28.520	101.091
2020-07-06 11:18:57	-0.26	-0.506	28.519	101.095
2020-07-06 11:18:57	-0.25	-0.505	28.519	101.094
2020-07-06 11:18:58	-0.27	-0.506	28.518	101.091
2020-07-06 11:18:58	-0.28	-0.505	28.520	101.093
2020-07-06 11:18:59	-0.29	-0.503	28.518	101.094
2020-07-06 11:18:59	-0.28	-0.505	28.519	101.094
2020-07-06 11:19:00	-0.31	-0.503	28.520	101.094
2020-07-06 11:19:00	-0.30	-0.504	28.520	101.092
2020-07-06 11:19:01	-0.32	-0.505	28.518	101.091
2020-07-06 11:19:01	-0.30	-0.505	28.520	101.093
2020-07-06 11:19:02	-0.29	-0.505	28.521	101.093
2020-07-06 11:19:02	-0.28	-0.505	28.521	101.091
2020-07-06 11:19:03	-0.31	-0.506	28.520	101.091
2020-07-06 11:19:03	-0.32	-0.506	28.519	101.091
2020-07-06 11:19:04	-0.32	-0.507	28.520	101.090
2020-07-06 11:19:04	-0.31	-0.504	28.519	101.088
2020-07-06 11:19:05	-0.31	-0.505	28.518	101.085
2020-07-06 11:19:05	-0.31	-0.505	28.518	101.089
2020-07-06 11:19:06	-0.29	-0.504	28.518	101.089
2020-07-06 11:19:06	-0.30	-0.504	28.519	101.088
2020-07-06 11:19:07	-0.31	-0.503	28.521	101.087
2020-07-06 11:19:07	-0.28	-0.504	28.519	101.088
2020-07-06 11:19:08	-0.25	-0.500	28.519	101.087
2020-07-06 11:19:08	-0.27	-0.502	28.520	101.086
2020-07-06 11:19:09	-0.24	-0.500	28.519	101.086
2020-07-06 11:19:09	-0.23	-0.500	28.520	101.087
2020-07-06 11:19:10	-0.22	-0.499	28.519	101.087
2020-07-06 11:19:10	-0.23	-0.500	28.519	101.085
2020-07-06 11:19:11	-0.21	-0.499	28.519	101.085
2020-07-06 11:19:11	-0.22	-0.497	28.520	101.086
2020-07-06 11:19:12	-0.17	-0.497	28.520	101.086
2020-07-06 11:19:12	-0.19	-0.496	28.520	101.085
2020-07-06 11:19:13	-0.16	-0.496	28.520	101.085
2020-07-06 11:19:13	-0.13	-0.495	28.520	101.088
2020-07-06 11:19:14	-0.14	-0.497	28.519	101.085
2020-07-06 11:19:14	-0.11	-0.496	28.520	101.086
2020-07-06 11:19:15	-0.13	-0.493	28.519	101.087
2020-07-06 11:19:15	-0.09	-0.493	28.520	101.086
2020-07-06 11:19:16	-0.09	-0.494	28.521	101.083
2020-07-06 11:19:16	-0.07	-0.494	28.518	101.084
2020-07-06 11:19:17	-0.06	-0.492	28.518	101.084
2020-07-06 11:19:17	-0.03	-0.492	28.520	101.086
2020-07-06 11:19:18	-0.02	-0.491	28.520	101.086
2020-07-06 11:19:18	-0.03	-0.492	28.520	101.085
2020-07-06 11:19:19	-0.01	-0.490	28.520	101.086
2020-07-06 11:19:19	-0.02	-0.489	28.520	101.084
2020-07-06 11:19:20	-0.02	-0.491	28.519	101.084
2020-07-06 11:19:20	0.02	-0.490	28.519	101.086
2020-07-06 11:19:21	0.04	-0.488	28.521	101.086
2020-07-06 11:19:21	0.05	-0.489	28.521	101.087
2020-07-06 11:19:22	0.06	-0.487	28.521	101.086
2020-07-06 11:19:22	0.07	-0.486	28.522	101.086
2020-07-06 11:19:23	0.08	-0.488	28.522	101.088
2020-07-06 11:19:23	0.07	-0.488	28.521	101.087
2020-07-06 11:19:24	-0.07	-0.489	28.520	101.087
2020-07-06 11:19:24	-0.12	-0.491	28.520	101.089
2020-07-06 11:19:25	-0.02	-0.486	28.522	101.089
2020-07-06 11:19:25	0.30	-0.480	28.523	101.091
2020-07-06 11:19:26	0.69	-0.477	28.523	101.091
2020-07-06 11:19:26	0.94	-0.478	28.523	101.091
2020-07-06 11:19:27	1.02	-0.480	28.522	101.094
2020-07-06 11:19:27	0.98	-0.485	28.523	101.092
2020-07-06 11:19:28	0.96	-0.484	28.524	101.095
2020-07-06 11:19:28	0.87	-0.487	28.524	101.091
2020-07-06 11:19:29	0.75	-0.490	28.524	101.090
2020-07-06 11:19:29	0.63	-0.494	28.523	101.089
2020-07-06 11:19:30	0.51	-0.495	28.523	101.090
2020-07-06 11:19:30	0.41	-0.499	28.523	101.090
2020-07-06 11:19:31	0.35	-0.500	28.523	101.090
2020-07-06 11:19:31	0.33	-0.502	28.523	101.091
2020-07-06 11:19:32	0.31	-0.502	28.523	101.093
2020-07-06 11:19:32	0.24	-0.504	28.522	101.093
2020-07-06 11:19:33	0.16	-0.506	28.522	101.093
2020-07-06 11:19:33	0.02	-0.506	28.521	101.094
2020-07-06 11:19:34	-0.11	-0.508	28.521	101.096
2020-07-06 11:19:34	-0.20	-0.508	28.520	101.096
2020-07-06 11:19:35	-0.32	-0.508	28.521	101.096
2020-07-06 11:19:35	-0.41	-0.509	28.522	101.097
2020-07-06 11:19:36	-0.46	-0.510	28.523	101.096
2020-07-06 11:19:36	-0.52	-0.510	28.523	101.095
2020-07-06 11:19:37	-0.59	-0.511	28.523	101.095
2020-07-06 11:19:37	-0.59	-0.510	28.522	101.093
2020-07-06 11:19:38	-0.63	-0.509	28.522	101.093
2020-07-06 11:19:38	-0.66	-0.509	28.523	101.093
2020-07-06 11:19:39	-0.67	-0.508	28.524	101.097
2020-07-06 11:19:39	-0.69	-0.509	28.523	101.094
2020-07-06 11:19:40	-0.70	-0.508	28.523	101.095
2020-07-06 11:19:40	-0.72	-0.508	28.524	101.093
2020-07-06 11:19:41	-0.74	-0.507	28.524	101.092
2020-07-06 11:19:41	-0.74	-0.507	28.523	101.092
2020-07-06 11:19:42	-0.73	-0.507	28.523	101.092
2020-07-06 11:19:42	-0.76	-0.507	28.522	101.093
2020-07-06 11:19:43	-0.73	-0.506	28.522	101.094
2020-07-06 11:19:43	-0.69	-0.505	28.523	101.093
2020-07-06 11:19:44	-0.69	-0.508	28.523	101.092
2020-07-06 11:19:44	-0.70	-0.506	28.523	101.091
2020-07-06 11:19:45	-0.66	-0.505	28.523	101.091
2020-07-06 11:19:45	-0.68	-0.506	28.522	101.092
2020-07-06 11:19:46	-0.66	-0.505	28.523	101.094
2020-07-06 11:19:46	-0.66	-0.505	28.523	101.095
2020-07-06 11:19:47	-0.63	-0.507	28.523	101.091
2020-07-06 11:19:47	-0.65	-0.506	28.521	101.091
2020-07-06 11:19:48	-0.61	-0.506	28.524	101.092
2020-07-06 11:19:48	-0.63	-0.506	28.524	101.092
2020-07-06 11:19:49	-0.63	-0.507	28.523	101.092
2020-07-06 11:19:49	-0.64	-0.507	28.523	101.090
2020-07-06 11:19:50	-0.61	-0.507	28.523	101.093
2020-07-06 11:19:50	-0.59	-0.507	28.524	101.089
2020-07-06 11:19:51	-0.59	-0.506	28.522	101.093
2020-07-06 11:19:51	-0.56	-0.505	28.522	101.094
2020-07-06 11:19:52	-0.61	-0.506	28.521	101.090
2020-07-06 11:19:52	-0.55	-0.505	28.521	101.090
2020-07-06 11:19:53	-0.53	-0.505	28.522	101.092
2020-07-06 11:19:53	-0.43	-0.506	28.521	101.093
2020-07-06 11:19:54	-0.32	-0.504	28.523	101.091
2020-07-06 11:19:54	-0.17	-0.504	28.523	101.090
2020-07-06 11:19:55	0.11	-0.506	28.524	101.089
2020-07-06 11:19:55	0.38	-0.506	28.523	101.088
2020-07-06 11:19:56	0.77	-0.506	28.522	101.091
2020-07-06 11:19:56	1.24	-0.508	28.524	101.092
2020-07-06 11:19:57	1.67	-0.508	28.524	101.093
2020-07-06 11:19:57	2.15	-0.507	28.524	101.093
2020-07-06 11:19:58	2.55	-0.506	28.524	101.093
2020-07-06 11:19:58	2.90	-0.507	28.525	101.092
2020-07-06 11:19:59	3.20	-0.507	28.525	101.091
2020-07-06 11:19:59	3.35	-0.507	28.524	101.092
2020-07-06 11:20:00	3.37	-0.505	28.525	101.092
2020-07-06 11:20:00	3.34	-0.506	28.525	101.091
2020-07-06 11:20:01	3.17	-0.506	28.525	101.094
2020-07-06 11:20:01	2.98	-0.508	28.524	101.093
2020-07-06 11:20:02	2.71	-0.508	28.525	101.094
2020-07-06 11:20:02	2.45	-0.508	28.525	101.091
2020-07-06 11:20:03	2.15	-0.509	28.525	101.091
2020-07-06 11:20:03	1.93	-0.509	28.524	101.091
2020-07-06 11:20:04	1.65	-0.506	28.525	101.090
2020-07-06 11:20:04	1.43	-0.505	28.525	101.088
2020-07-06 11:20:05	1.25	-0.505	28.526	101.090
2020-07-06 11:20:05	1.05	-0.504	28.526	101.090
2020-07-06 11:20:06	0.89	-0.506	28.525	101.089
2020-07-06 11:20:06	0.76	-0.505	28.524	101.089
2020-07-06 11:20:07	0.63	-0.504	28.523	101.090
2020-07-06 11:20:07	0.53	-0.503	28.525	101.091
2020-07-06 11:20:08	0.43	-0.504	28.524	101.092
2020-07-06 11:20:08	0.30	-0.504	28.524	101.090
2020-07-06 11:20:09	0.24	-0.505	28.523	101.091
2020-07-06 11:20:09	0.15	-0.507	28.522	101.092
2020-07-06 11:20:10	0.12	-0.509	28.523	101.092
2020-07-06 11:20:10	0.15	-0.507	28.523	101.093
2020-07-06 11:20:11	0.27	-0.507	28.523	101.092
2020-07-06 11:20:11	0.72	-0.507	28.522	101.092
2020-07-06 11:20:12	1.60	-0.507	28.523	101.092
2020-07-06 11:20:12	3.06	-0.507	28.524	101.089
2020-07-06 11:20:13	5.11	-0.507	28.524	101.091
2020-07-06 11:20:13	7.90	-0.506	28.524	101.094
2020-07-06 11:20:14	11.49	-0.506	28.524	101.091
2020-07-06 11:20:14	16.02	-0.507	28.524	101.091
2020-07-06 11:20:15	21.69	-0.508	28.524	101.092
2020-07-06 11:20:15	28.75	-0.507	28.525	101.090
2020-07-06 11:20:16	37.45	-0.506	28.525	101.092
2020-07-06 11:20:16	47.95	-0.507	28.526	101.090
2020-07-06 11:20:17	60.29	-0.506	28.526	101.089
2020-07-06 11:20:17	74.45	-0.505	28.527	101.093
2020-07-06 11:20:18	90.23	-0.506	28.526	101.092
2020-07-06 11:20:18	107.40	-0.506	28.525	101.090
2020-07-06 11:20:19	125.43	-0.507	28.527	101.090
2020-07-06 11:20:19	143.71	-0.507	28.526	101.092
2020-07-06 11:20:20	161.74	-0.505	28.524	101.092
2020-07-06 11:20:20	179.00	-0.506	28.527	101.092
2020-07-06 11:20:21	195.07	-0.506	28.527	101.091
2020-07-06 11:20:21	209.91	-0.506	28.525	101.091
2020-07-06 11:20:22	223.49	-0.507	28.524	101.092
2020-07-06 11:20:22	236.11	-0.506	28.526	101.089
2020-07-06 11:20:23	247.88	-0.508	28.525	101.092
2020-07-06 11:20:23	259.17	-0.508	28.527	101.092
2020-07-06 11:20:24	270.19	-0.507	28.526	101.092
2020-07-06 11:20:24	281.20	-0.506	28.526	101.094
2020-07-06 11:20:25	292.17	-0.507	28.527	101.095
2020-07-06 11:20:25	303.33	-0.507	28.527	101.095
2020-07-06 11:20:26	314.69	-0.508	28.528	101.094
2020-07-06 11:20:26	326.14	-0.507	28.528	101.095
2020-07-06 11:20:27	337.61	-0.505	28.527	101.094
2020-07-06 11:20:27	348.74	-0.508	28.527	101.095
2020-07-06 11:20:28	359.35	-0.506	28.528	101.094
2020-07-06 11:20:28	369.33	-0.506	28.527	101.096
2020-07-06 11:20:29	378.59	-0.507	28.527	101.095
2020-07-06 11:20:29	386.95	-0.505	28.528	101.094
2020-07-06 11:20:30	394.22	-0.506	28.529	101.095
2020-07-06 11:20:30	400.48	-0.504	28.528	101.096
2020-07-06 11:20:31	405.60	-0.504	28.528	101.093
2020-07-06 11:20:31	409.82	-0.507	28.528	101.094
