
"03/07/2020 13:47:15"
"Observation"	"CO2B um/m"	"Integral"	"Peak"
6115	499.39	0	0
6116	509.84	0	0
6117	519.22	0	0
6118	529.10	0	0
6119	536.93	0	0
6120	544.73	0	0
6121	551.14	0	0
6122	555.92	0	0
6123	560.21	0	0
6124	562.68	0	0
6125	564.42	0	0
6126	566.03	0	0
6127	566.19	0	0
6128	566.72	0	0
6129	567.42	0	0
6130	567.28	0	0
6131	566.62	0	0
6132	566.64	0	0
6133	567.80	0	0
6134	568.21	0	0
6135	568.59	0	0
6136	569.55	0	0
6137	570.55	0	0
6138	571.71	0	0
6139	572.64	0	0
6140	573.66	0	0
6141	574.97	0	0
6142	576.18	0	0
6143	576.46	0	0
6144	577.30	0	0
6145	577.77	0	0
6146	577.10	0	0
6147	576.61	0	0
6148	576.04	0	0
6149	575.36	0	0
6150	573.48	0	0
6151	571.25	0	0
6152	569.49	0	0
6153	565.93	0	0
6154	563.34	0	0
6155	559.50	0	0
6156	555.75	0	0
6157	552.59	0	0
6158	548.50	0	0
6159	545.77	0	0
6160	542.94	0	0
6161	540.71	0	0
6162	539.20	0	0
6163	537.73	0	0
6164	537.52	0	0
6165	536.52	0	0
6166	536.81	0	0
6167	536.19	0	0
6168	535.35	0	0
6169	535.39	0	0
6170	533.95	0	0
6171	533.39	0	0
6172	531.75	0	0
6173	530.12	0	0
6174	527.65	0	0
6175	525.55	0	0
6176	522.13	0	0
6177	519.79	0	0
6178	517.47	0	0
6179	515.45	0	0
6180	515.36	0	0
6181	514.96	0	0
6182	517.02	0	0
6183	518.35	0	0
6184	521.19	0	0
6185	523.15	0	0
6186	526.47	0	0
6187	528.38	0	0
6188	531.29	0	0
6189	534.69	0	0
6190	537.65	0	0
6191	542.40	0	0
6192	546.46	0	0
6193	550.86	0	0
6194	554.29	0	0
6195	556.76	0	0
6196	558.76	0	0
6197	558.72	0	0
6198	558.90	0	0
6199	556.91	0	0
6200	555.32	0	0
6201	552.73	0	0
6202	551.87	0	0
6203	550.76	0	0
6204	552.13	0	0
6205	553.10	0	0
6206	556.27	0	0
6207	559.25	0	0
6208	562.05	0	0
6209	564.16	0	0
6210	566.66	0	0
6211	567.89	0	0
6212	566.90	0	0
6213	565.88	0	0
6214	563.40	0	0
6215	560.21	0	0
6216	557.90	0	0
6217	554.28	0	0
6218	552.46	0	0
6219	548.84	0	0
6220	547.21	0	0
6221	544.12	0	0
6222	542.95	0	0
6223	540.40	0	0
6224	539.99	0	0
6225	538.57	0	0
6226	538.60	0	0
6227	537.56	0	0
6228	537.66	0	0
6229	535.87	0	0
6230	535.23	0	0
6231	532.48	0	0
6232	530.68	0	0
6233	527.80	0	0
6234	524.37	0	0
6235	521.26	0	0
6236	519.12	0	0
6237	516.61	0	0
6238	515.91	0	0
6239	516.71	0	0
6240	517.25	0	0
6241	519.33	0	0
6242	522.62	0	0
6243	524.98	0	0
6244	528.70	0	0
6245	531.03	0	0
6246	533.67	0	0
6247	535.41	0	0
6248	535.63	0	0
6249	536.46	0	0
6250	535.18	0	0
6251	534.20	0	0
6252	531.87	0	0
6253	529.84	0	0
6254	528.61	0	0
6255	526.70	0	0
6256	525.37	0	0
6257	524.51	0	0
6258	524.76	0	0
6259	525.42	0	0
6260	526.14	0	0
6261	526.71	0	0
6262	528.91	0	0
6263	530.22	0	0
6264	531.04	0	0
6265	532.91	0	0
6266	533.20	0	0
6267	533.25	0	0
6268	533.57	0	0
6269	532.05	0	0
6270	531.34	0	0
6271	529.75	0	0
6272	527.25	0	0
6273	524.26	0	0
6274	520.67	0	0
6275	514.72	0	0
6276	505.45	0	0
6277	493.34	0	0
6278	478.03	0	0
6279	457.74	0	0
6280	435.10	0	0
6281	409.86	0	0
6282	381.52	0	0
6283	353.49	0	0
6284	325.18	0	0
6285	297.23	0	0
6286	271.54	0	0
6287	247.91	0	0
6288	225.83	0	0
6289	205.66	0	0
6290	187.98	0	0
6291	171.60	0	0
6292	157.62	0	0
6293	144.16	0	0
6294	132.71	0	0
6295	122.35	0	0
6296	112.31	0	0
6297	103.98	0	0
6298	96.01	0	0
6299	88.37	0	0
6300	82.27	0	0
6301	75.72	0	0
6302	70.61	0	0
6303	64.93	0	0
6304	60.69	0	0
6305	56.04	0	0
6306	52.27	0	0
6307	48.70	0	0
6308	45.04	0	0
6309	41.87	0	0
6310	39.09	0	0
6311	36.94	0	0
6312	34.24	0	0
6313	31.89	0	0
6314	30.21	0	0
6315	27.83	0	0
6316	26.46	0	0
6317	24.58	0	0
6318	23.00	0	0
6319	21.64	0	0
6320	20.12	0	0
6321	18.86	0	0
6322	17.50	0	0
6323	16.56	0	0
6324	15.71	0	0
6325	14.51	0	0
6326	13.38	0	0
6327	12.98	0	0
6328	11.81	0	0
6329	11.09	0	0
6330	10.51	0	0
6331	10.13	0	0
6332	9.28	0	0
6333	8.74	0	0
6334	8.55	0	0
6335	7.71	0	0
6336	7.47	0	0
6337	7.00	0	0
6338	6.51	0	0
6339	6.30	0	0
6340	6.19	0	0
6341	5.61	0	0
6342	5.29	0	0
6343	5.16	0	0
6344	4.65	0	0
6345	4.46	0	0
6346	4.23	0	0
6347	4.08	0	0
6348	4.11	0	0
6349	3.77	0	0
6350	3.27	0	0
6351	3.43	0	0
6352	3.31	0	0
6353	3.31	0	0
6354	3.15	0	0
6355	3.28	0	0
6356	2.87	0	0
6357	2.91	0	0
6358	3.00	0	0
6359	2.75	0	0
6360	2.62	0	0
6361	2.83	0	0
6362	2.27	0	0
6363	2.48	0	0
6364	2.10	0	0
6365	2.24	0	0
6366	1.96	0	0
6367	1.78	0	0
6368	1.93	0	0
6369	1.82	0	0
6370	1.40	0	0
6371	1.40	0	0
6372	1.65	0	0
6373	1.26	0	0
6374	1.14	0	0
6375	1.30	0	0
6376	1.36	0	0
6377	1.03	0	0
6378	0.93	0	0
6379	0.77	0	0
6380	1.08	0	0
6381	1.08	0	0
6382	1.02	0	0
6383	0.95	0	0
6384	0.94	0	0
6385	0.89	0	0
6386	0.64	0	0
6387	0.42	0	0
6388	0.37	0	0
6389	0.33	0	0
6390	0.44	0	0
6391	0.61	0	0
6392	0.57	0	0
6393	0.30	0	0
6394	0.25	0	0
6395	0.25	0	0
6396	0.22	0	0
6397	0.51	0	0
6398	0.24	0	0
6399	0.40	0	0
6400	0.15	0	0
6401	0.36	0	0
6402	0.24	0	0
6403	0.43	0	0
6404	0.13	0	0
6405	-0.07	0	0
6406	0.20	0	0
6407	0.29	0	0
6408	0.14	0	0
6409	0.03	0	0
6410	0.29	0	0
6411	-0.17	0	0
6412	0.10	0	0
6413	0.03	0	0
6414	-0.16	0	0
6415	-0.24	0	0
6416	-0.03	0	0
6417	0.15	0	0
6418	0.16	0	0
6419	0.07	0	0
6420	-0.24	0	0
6421	0.07	0	0
6422	0.16	0	0
6423	-0.26	0	0
6424	-0.33	0	0
6425	-0.26	0	0
6426	-0.09	0	0
6427	0.11	0	0
6428	-0.05	0	0
6429	-0.32	0	0
6430	-0.32	0	0
6431	0.03	0	0
6432	-0.28	0	0
6433	-0.22	0	0
6434	-0.09	0	0
6435	-0.54	0	0
6436	-0.02	0	0
6437	-0.33	0	0
6438	-0.27	0	0
6439	-0.15	0	0
6440	-0.03	0	0
6441	-0.10	0	0
6442	-0.06	0	0
6443	-0.02	0	0
6444	-0.10	0	0
6445	-0.38	0	0
6446	-0.44	0	0
6447	-0.53	0	0
6448	-0.28	0	0
6449	-0.17	0	0
6450	-0.05	0	0
6451	-0.41	0	0
6452	-0.37	0	0
6453	-0.25	0	0
6454	-0.58	0	0
6455	-0.11	0	0
6456	-0.23	0	0
6457	-0.22	0	0
6458	-0.48	0	0
6459	-0.48	0	0
6460	-0.23	0	0
6461	-0.09	0	0
6462	-0.39	0	0
6463	-0.58	0	0
6464	-0.47	0	0
6465	-0.13	0	0
6466	-0.26	0	0
6467	-0.61	0	0
6468	-0.63	0	0
6469	-0.48	0	0
6470	-0.29	0	0
6471	-0.30	0	0
6472	-0.36	0	0
6473	-0.65	0	0
6474	-0.27	0	0
6475	-0.51	0	0
6476	-0.31	0	0
6477	-0.53	0	0
6478	-0.50	0	0
6479	-0.39	0	0
6480	-0.23	0	0
6481	-0.66	0	0
6482	-0.67	0	0
6483	-0.38	0	0
6484	-0.34	0	0
6485	-0.38	0	0
6486	-0.71	0	0
6487	-0.56	0	0
6488	-0.35	0	0
6489	-0.52	0	0
6490	-0.63	0	0
6491	-0.53	0	0
6492	-0.24	0	0
6493	-0.50	0	0
6494	-0.66	0	0
6495	-0.17	0	0
6496	-0.69	0	0
6497	-0.21	0	0
6498	-0.62	0	0
6499	-0.21	0	0
6500	-0.60	0	0
6501	-0.21	0	0
6502	-0.41	0	0
6503	-0.45	0	0
6504	-0.38	0	0
6505	-0.34	0	0
6506	-0.17	0	0
6507	-0.37	0	0
6508	-0.46	0	0
6509	-0.22	0	0
6510	-0.23	0	0
6511	-0.64	0	0
6512	-0.18	0	0
6513	-0.47	0	0
6514	-0.30	0	0
6515	-0.31	0	0
6516	-0.44	0	0
6517	-0.16	0	0
6518	-0.45	0	0
6519	-0.13	0	0
6520	-0.46	0	0
6521	-0.12	0	0
6522	-0.32	0	0
6523	-0.21	0	0
6524	-0.13	0	0
6525	-0.29	0	0
6526	-0.08	0	0
6527	-0.42	0	0
6528	0.03	0	0
6529	-0.30	0	0
6530	-0.22	0	0
6531	-0.28	0	0
6532	-0.24	0	0
6533	0.25	0	0
6534	0.41	0	0
6535	0.93	0	0
6536	0.54	0	0
6537	0.87	0	0
6538	0.52	0	0
6539	0.73	0	0
6540	0.27	0	0
6541	0.53	0	0
6542	0.23	0	0
6543	-0.05	0	0
6544	0.31	0	0
6545	0.08	0	0
6546	-0.07	0	0
6547	0.22	0	0
6548	-0.38	0	0
6549	-0.11	0	0
6550	-0.40	0	0
6551	-0.67	0	0
6552	-0.43	0	0
6553	-0.65	0	0
6554	-0.78	0	0
6555	-0.56	0	0
6556	-0.94	0	0
6557	-0.67	0	0
6558	-0.91	0	0
6559	-0.84	0	0
6560	-0.85	0	0
6561	-1.06	0	0
6562	-0.65	0	0
6563	-1.00	0	0
6564	-0.96	0	0
6565	-0.68	0	0
6566	-1.06	0	0
6567	-0.74	0	0
6568	-0.82	0	0
6569	-1.04	0	0
6570	-0.83	0	0
6571	-0.64	0	0
6572	-0.99	0	0
6573	-0.84	0	0
6574	-0.70	0	0
6575	-0.89	0	0
6576	-1.01	0	0
6577	-1.04	0	0
6578	-0.95	0	0
6579	-1.03	0	0
6580	-0.94	0	0
6581	-0.84	0	0
6582	-0.83	0	0
6583	-0.63	0	0
6584	-0.54	0	0
6585	-0.55	0	0
6586	-0.54	0	0
6587	-0.57	0	0
6588	-0.50	0	0
6589	-0.73	0	0
6590	-0.93	0	0
6591	-0.49	0	0
6592	-0.34	0	0
6593	-0.07	0	0
6594	-0.09	0	0
6595	-0.06	0	0
6596	0.68	0	0
6597	0.53	0	0
6598	1.27	0	0
6599	1.18	0	0
6600	1.70	0	0
6601	1.43	0	0
6602	1.56	0	0
6603	1.81	0	0
6604	1.37	0	0
6605	1.48	0	0
6606	1.59	0	0
6607	1.02	0	0
6608	0.83	0	0
6609	0.96	0	0
6610	0.58	0	0
6611	0.42	0	0
6612	0.61	0	0
6613	0.33	0	0
6614	-0.16	0	0
6615	0.12	0	0
6616	0.19	0	0
6617	0.13	0	0
6618	0.08	0	0
6619	-0.02	0	0
6620	-0.06	0	0
6621	-0.40	0	0
6622	-0.44	0	0
6623	-0.07	0	0
6624	0.01	0	0
6625	0.15	0	0
6626	1.34	0	0
6627	2.86	0	0
6628	5.71	0	0
6629	10.89	0	0
6630	18.05	0	0
6631	27.39	0	0
6632	39.28	0	0
6633	53.77	0	0
6634	70.26	0	0
6635	87.78	0	0
6636	106.33	0	0
6637	125.45	0	0
6638	144.70	0	0
6639	162.97	0	0
6640	180.29	0	0
6641	196.85	0	0
6642	212.70	0	0
6643	227.62	0	0
6644	242.05	0	0
6645	256.23	0	0
6646	270.73	0	0
6647	284.84	0	0
6648	298.40	0	0
6649	313.05	0	0
6650	327.87	0	0
6651	342.57	0	0
6652	358.32	0	0
6653	374.14	0	0
6654	389.39	0	0
6655	404.80	0	0
6656	418.76	0	0
6657	430.70	0	0
6658	442.20	0	0
6659	450.98	0	0
6660	459.54	0	0
6661	465.87	0	0
6662	471.65	0	0
6663	477.50	0	0
6664	482.54	0	0
6665	487.10	0	0
6666	492.00	0	0
6667	497.56	0	0
6668	501.94	0	0
6669	507.29	0	0
6670	511.81	0	0
6671	515.65	0	0
6672	519.57	0	0
6673	521.92	0	0
6674	525.43	0	0
6675	527.27	0	0
6676	530.38	0	0
6677	531.73	0	0
6678	534.32	0	0
6679	537.06	0	0
6680	539.19	0	0
6681	543.01	0	0
6682	545.64	0	0
6683	548.90	0	0
6684	551.58	0	0
6685	553.24	0	0
6686	555.82	0	0
6687	556.61	0	0
6688	558.90	0	0
6689	560.22	0	0
6690	562.09	0	0
6691	563.82	0	0
6692	565.62	0	0
6693	567.45	0	0
6694	568.84	0	0
6695	569.88	0	0
6696	570.80	0	0
6697	570.69	0	0
6698	571.40	0	0
6699	570.99	0	0
6700	570.36	0	0
6701	569.24	0	0
6702	568.01	0	0
6703	565.82	0	0
6704	562.72	0	0
6705	558.17	0	0
6706	553.65	0	0
6707	549.61	0	0
6708	544.54	0	0
6709	540.30	0	0
6710	537.10	0	0
6711	534.30	0	0
6712	533.44	0	0
6713	533.39	0	0
6714	534.80	0	0
6715	536.86	0	0
6716	539.59	0	0
6717	542.26	0	0
6718	544.36	0	0
6719	546.43	0	0
6720	546.69	0	0
6721	547.05	0	0
6722	544.98	0	0
6723	543.52	0	0
6724	540.27	0	0
6725	538.00	0	0
6726	535.81	0	0
6727	533.99	0	0
6728	533.59	0	0
6729	532.73	0	0
6730	531.97	0	0
6731	532.56	0	0
6732	531.87	0	0
6733	531.31	0	0
6734	531.06	0	0
6735	529.98	0	0
6736	529.96	0	0
6737	529.04	0	0
6738	528.62	0	0
6739	528.56	0	0
6740	528.36	0	0
6741	528.89	0	0
6742	528.94	0	0
6743	529.11	0	0
6744	529.62	0	0
6745	530.86	0	0
6746	532.31	0	0
6747	533.48	0	0
6748	535.76	0	0
6749	538.45	0	0
6750	541.41	0	0
6751	543.44	0	0
6752	546.35	0	0
6753	548.12	0	0
6754	550.49	0	0
6755	551.88	0	0
6756	552.19	0	0
6757	552.87	0	0
6758	552.41	0	0
6759	552.12	0	0
6760	550.93	0	0
6761	550.76	0	0
6762	551.09	0	0
6763	552.58	0	0
6764	553.86	0	0
6765	555.68	0	0
6766	557.73	0	0
6767	559.46	0	0
6768	561.28	0	0
6769	562.06	0	0
6770	561.49	0	0
6771	559.64	0	0
6772	558.18	0	0
6773	556.18	0	0
6774	553.13	0	0
6775	549.61	0	0
6776	545.96	0	0
6777	542.43	0	0
6778	539.35	0	0
6779	536.84	0	0
6780	534.51	0	0
6781	532.33	0	0
6782	531.81	0	0
6783	530.20	0	0
6784	529.87	0	0
6785	530.17	0	0
6786	530.65	0	0
6787	531.26	0	0
6788	532.79	0	0
6789	534.82	0	0
6790	536.72	0	0
6791	537.29	0	0
6792	538.36	0	0
6793	537.04	0	0
6794	536.59	0	0
6795	535.17	0	0
6796	532.85	0	0
6797	531.77	0	0
6798	530.84	0	0
6799	530.20	0	0
6800	529.70	0	0
6801	529.80	0	0
6802	529.88	0	0
6803	529.87	0	0
6804	529.18	0	0
6805	527.50	0	0
6806	526.20	0	0
6807	523.13	0	0
6808	521.38	0	0
6809	518.90	0	0
6810	517.90	0	0
6811	517.22	0	0
6812	516.37	0	0
6813	516.10	0	0
6814	516.09	0	0
6815	516.46	0	0
6816	517.75	0	0
6817	518.80	0	0
6818	519.25	0	0
6819	520.31	0	0
6820	521.50	0	0
6821	521.68	0	0
6822	520.98	0	0
6823	519.13	0	0
6824	516.06	0	0
6825	510.37	0	0
6826	501.74	0	0
6827	489.46	0	0
6828	473.65	0	0
6829	454.13	0	0
6830	431.39	0	0
6831	406.12	0	0
6832	379.19	0	0
6833	351.39	0	0
6834	323.42	0	0
6835	296.34	0	0
6836	270.80	0	0
6837	247.04	0	0
6838	225.41	0	0
6839	205.61	0	0
6840	187.74	0	0
6841	171.74	0	0
6842	157.38	0	0
6843	144.36	0	0
6844	132.70	0	0
6845	122.01	0	0
6846	112.50	0	0
6847	103.73	0	0
6848	95.70	0	0
6849	88.26	0	0
6850	81.66	0	0
6851	75.70	0	0
6852	70.21	0	0
6853	65.33	0	0
6854	60.57	0	0
6855	56.27	0	0
6856	52.07	0	0
6857	48.41	0	0
6858	45.17	0	0
6859	41.91	0	0
6860	38.88	0	0
6861	36.24	0	0
6862	34.11	0	0
6863	31.86	0	0
6864	29.63	0	0
6865	27.36	0	0
6866	25.93	0	0
6867	23.86	0	0
6868	22.45	0	0
6869	21.17	0	0
6870	19.45	0	0
6871	18.50	0	0
6872	17.16	0	0
6873	16.11	0	0
6874	15.16	0	0
6875	14.04	0	0
6876	13.51	0	0
6877	12.51	0	0
6878	11.83	0	0
6879	11.33	0	0
6880	10.25	0	0
6881	9.71	0	0
6882	9.51	0	0
6883	8.77	0	0
6884	8.18	0	0
6885	8.05	0	0
6886	7.56	0	0
6887	6.79	0	0
6888	6.70	0	0
6889	6.47	0	0
6890	5.78	0	0
6891	5.61	0	0
6892	5.53	0	0
6893	4.85	0	0
6894	4.96	0	0
6895	4.55	0	0
6896	4.13	0	0
6897	4.27	0	0
6898	3.72	0	0
6899	3.65	0	0
6900	3.58	0	0
6901	3.07	0	0
6902	3.25	0	0
6903	3.03	0	0
6904	2.70	0	0
6905	2.91	0	0
6906	2.37	0	0
6907	2.51	0	0
6908	2.45	0	0
6909	2.22	0	0
6910	1.98	0	0
6911	1.97	0	0
6912	2.16	0	0
6913	1.69	0	0
6914	1.56	0	0
6915	1.51	0	0
6916	1.46	0	0
6917	1.52	0	0
6918	1.27	0	0
6919	1.42	0	0
6920	1.53	0	0
6921	1.07	0	0
6922	1.40	0	0
6923	1.04	0	0
6924	1.04	0	0
6925	1.26	0	0
6926	0.87	0	0
6927	0.98	0	0
6928	1.08	0	0
6929	0.67	0	0
6930	0.59	0	0
6931	0.68	0	0
6932	0.77	0	0
6933	0.59	0	0
6934	0.89	0	0
6935	0.40	0	0
6936	0.73	0	0
6937	0.66	0	0
6938	0.27	0	0
6939	0.37	0	0
6940	0.53	0	0
6941	0.18	0	0
6942	0.61	0	0
6943	0.11	0	0
6944	0.36	0	0
6945	0.19	0	0
6946	0.32	0	0
6947	0.18	0	0
6948	0.22	0	0
6949	0.31	0	0
6950	0.02	0	0
6951	0.33	0	0
6952	-0.13	0	0
6953	0.32	0	0
6954	-0.12	0	0
6955	0.26	0	0
6956	0.13	0	0
6957	-0.13	0	0
6958	-0.09	0	0
6959	-0.08	0	0
6960	-0.14	0	0
6961	-0.03	0	0
6962	0.09	0	0
6963	0.05	0	0
6964	0.06	0	0
6965	-0.08	0	0
6966	-0.37	0	0
6967	-0.29	0	0
6968	-0.32	0	0
6969	0.00	0	0
6970	0.04	0	0
6971	-0.14	0	0
6972	-0.38	0	0
6973	-0.44	0	0
6974	-0.29	0	0
6975	-0.14	0	0
6976	-0.14	0	0
6977	-0.05	0	0
6978	-0.35	0	0
6979	-0.27	0	0
6980	-0.08	0	0
6981	-0.06	0	0
6982	-0.17	0	0
6983	-0.46	0	0
6984	-0.55	0	0
6985	-0.24	0	0
6986	-0.31	0	0
6987	-0.52	0	0
6988	-0.17	0	0
6989	-0.58	0	0
6990	-0.25	0	0
6991	-0.39	0	0
6992	-0.46	0	0
6993	-0.37	0	0
6994	-0.57	0	0
6995	-0.13	0	0
6996	-0.69	0	0
6997	-0.22	0	0
6998	-0.46	0	0
6999	-0.45	0	0
7000	-0.36	0	0
7001	-0.69	0	0
7002	-0.61	0	0
7003	-0.55	0	0
7004	-0.30	0	0
7005	-0.53	0	0
7006	-0.63	0	0
7007	-0.64	0	0
7008	-0.45	0	0
7009	-0.27	0	0
7010	-0.47	0	0
7011	-0.79	0	0
7012	-0.67	0	0
7013	-0.76	0	0
7014	-0.75	0	0
7015	-0.76	0	0
7016	-0.37	0	0
7017	-0.47	0	0
7018	-0.38	0	0
7019	-0.43	0	0
7020	-0.54	0	0
7021	-0.90	0	0
7022	-0.89	0	0
7023	-0.83	0	0
7024	-0.76	0	0
7025	-0.85	0	0
7026	-0.89	0	0
7027	-0.89	0	0
7028	-0.73	0	0
7029	-0.58	0	0
7030	-0.46	0	0
7031	-0.67	0	0
7032	-0.94	0	0
7033	-0.48	0	0
7034	-0.77	0	0
7035	-0.74	0	0
7036	-0.51	0	0
7037	-0.83	0	0
7038	-0.65	0	0
7039	-0.52	0	0
7040	-0.95	0	0
7041	-0.50	0	0
7042	-0.74	0	0
7043	-0.80	0	0
7044	-0.51	0	0
7045	-0.84	0	0
7046	-0.39	0	0
7047	-0.88	0	0
7048	-0.78	0	0
7049	-0.50	0	0
7050	-0.79	0	0
7051	-0.60	0	0
7052	-0.54	0	0
7053	-0.76	0	0
7054	-0.39	0	0
7055	-0.73	0	0
7056	-0.69	0	0
7057	-0.37	0	0
7058	-0.77	0	0
7059	-0.39	0	0
7060	-0.58	0	0
7061	-0.67	0	0
7062	-0.67	0	0
7063	-0.66	0	0
7064	-0.38	0	0
7065	-0.44	0	0
7066	-0.61	0	0
7067	-0.28	0	0
7068	-0.67	0	0
7069	-0.17	0	0
7070	-0.56	0	0
7071	-0.29	0	0
7072	-0.46	0	0
7073	-0.43	0	0
7074	-0.32	0	0
7075	-0.58	0	0
7076	-0.14	0	0
7077	-0.52	0	0
7078	-0.43	0	0
7079	-0.51	0	0
7080	-0.69	0	0
7081	-0.62	0	0
7082	-0.45	0	0
7083	-0.05	0	0
7084	0.43	0	0
7085	0.76	0	0
7086	0.68	0	0
7087	0.55	0	0
7088	0.49	0	0
7089	0.39	0	0
7090	0.13	0	0
7091	0.25	0	0
7092	0.14	0	0
7093	-0.06	0	0
7094	0.22	0	0
7095	-0.06	0	0
7096	0.42	0	0
7097	0.16	0	0
7098	0.04	0	0
7099	0.08	0	0
7100	-0.32	0	0
7101	-0.40	0	0
7102	-0.31	0	0
7103	-0.72	0	0
7104	-0.90	0	0
7105	-0.71	0	0
7106	-0.66	0	0
7107	-0.95	0	0
7108	-1.00	0	0
7109	-0.63	0	0
7110	-0.97	0	0
7111	-1.06	0	0
7112	-0.73	0	0
7113	-0.97	0	0
7114	-1.37	0	0
7115	-1.00	0	0
7116	-0.78	0	0
7117	-1.09	0	0
7118	-1.17	0	0
7119	-0.85	0	0
7120	-0.87	0	0
7121	-1.25	0	0
7122	-0.89	0	0
7123	-0.92	0	0
7124	-1.01	0	0
7125	-1.12	0	0
7126	-1.08	0	0
7127	-1.20	0	0
7128	-1.10	0	0
7129	-1.17	0	0
7130	-1.19	0	0
7131	-1.02	0	0
7132	-0.98	0	0
7133	-0.68	0	0
7134	-0.69	0	0
7135	-0.74	0	0
7136	-0.92	0	0
7137	-0.68	0	0
7138	-0.62	0	0
7139	-0.47	0	0
7140	-0.45	0	0
7141	-0.37	0	0
7142	-0.17	0	0
7143	-0.16	0	0
7144	0.02	0	0
7145	0.17	0	0
7146	0.68	0	0
7147	1.12	0	0
7148	1.55	0	0
7149	1.84	0	0
7150	1.94	0	0
7151	1.99	0	0
7152	1.79	0	0
7153	1.63	0	0
7154	2.03	0	0
7155	1.47	0	0
7156	1.35	0	0
7157	1.45	0	0
7158	1.19	0	0
7159	1.01	0	0
7160	0.89	0	0
7161	0.67	0	0
7162	0.43	0	0
7163	0.03	0	0
7164	0.16	0	0
7165	0.21	0	0
7166	0.08	0	0
7167	-0.04	0	0
7168	-0.16	0	0
7169	-0.19	0	0
7170	-0.25	0	0
7171	-0.36	0	0
7172	-0.36	0	0
7173	-0.48	0	0
7174	-0.41	0	0
7175	-0.03	0	0
7176	0.82	0	0
7177	2.45	0	0
7178	5.06	0	0
7179	9.15	0	0
7180	14.74	0	0
7181	22.17	0	0
7182	31.41	0	0
7183	43.13	0	0
7184	56.93	0	0
7185	72.25	0	0
7186	88.95	0	0
7187	106.41	0	0
7188	124.53	0	0
7189	142.93	0	0
7190	160.34	0	0
7191	178.02	0	0
7192	194.67	0	0
7193	211.47	0	0
7194	227.38	0	0
7195	242.89	0	0
7196	258.86	0	0
7197	275.07	0	0
7198	290.42	0	0
7199	306.54	0	0
7200	322.06	0	0
7201	336.40	0	0
7202	350.80	0	0
7203	364.34	0	0
7204	376.52	0	0
7205	389.66	0	0
7206	400.93	0	0
7207	412.64	0	0
7208	424.15	0	0
7209	434.39	0	0
7210	444.09	0	0
7211	453.91	0	0
7212	462.51	0	0
7213	469.74	0	0
7214	476.24	0	0
7215	483.00	0	0
7216	488.94	0	0
7217	494.15	0	0
7218	499.48	0	0
7219	505.84	0	0
7220	511.92	0	0
7221	517.15	0	0
7222	522.54	0	0
7223	528.43	0	0
7224	533.28	0	0
7225	537.64	0	0
7226	542.79	0	0
7227	547.81	0	0
7228	552.16	0	0
7229	556.71	0	0
7230	562.14	0	0
7231	566.22	0	0
7232	570.95	0	0
7233	574.50	0	0
7234	576.31	0	0
7235	577.55	0	0
7236	578.37	0	0
7237	578.55	0	0
7238	578.06	0	0
7239	577.59	0	0
7240	578.19	0	0
7241	577.85	0	0
7242	578.20	0	0
7243	579.63	0	0
7244	580.22	0	0
7245	579.62	0	0
7246	578.82	0	0
7247	577.54	0	0
7248	573.59	0	0
7249	569.84	0	0
7250	564.75	0	0
7251	558.09	0	0
7252	552.00	0	0
7253	544.90	0	0
7254	539.46	0	0
7255	534.27	0	0
7256	529.46	0	0
7257	526.71	0	0
7258	525.88	0	0
7259	525.86	0	0
7260	527.87	0	0
7261	531.46	0	0
7262	536.07	0	0
7263	540.19	0	0
7264	543.42	0	0
7265	545.71	0	0
7266	547.01	0	0
7267	546.92	0	0
7268	545.43	0	0
7269	543.30	0	0
7270	541.04	0	0
7271	538.74	0	0
7272	537.05	0	0
7273	536.28	0	0
7274	535.85	0	0
7275	535.71	0	0
7276	536.51	0	0
7277	537.99	0	0
7278	538.82	0	0
7279	539.67	0	0
7280	540.11	0	0
7281	541.16	0	0
7282	541.08	0	0
7283	542.10	0	0
7284	542.88	0	0
7285	542.69	0	0
7286	543.42	0	0
7287	543.34	0	0
7288	542.54	0	0
7289	542.89	0	0
7290	542.06	0	0
7291	542.20	0	0
7292	541.68	0	0
7293	541.95	0	0
7294	541.59	0	0
7295	542.64	0	0
7296	542.88	0	0
7297	542.36	0	0
7298	542.09	0	0
7299	542.35	0	0
7300	542.12	0	0
7301	542.15	0	0
7302	543.35	0	0
7303	544.06	0	0
7304	544.24	0	0
7305	545.18	0	0
7306	545.86	0	0
7307	546.69	0	0
7308	548.57	0	0
7309	549.99	0	0
7310	552.17	0	0
7311	554.50	0	0
7312	556.17	0	0
7313	557.88	0	0
7314	559.86	0	0
7315	561.50	0	0
7316	561.56	0	0
7317	561.66	0	0
7318	561.17	0	0
7319	559.50	0	0
7320	558.84	0	0
7321	556.81	0	0
7322	555.64	0	0
7323	553.90	0	0
7324	551.87	0	0
7325	550.34	0	0
7326	549.37	0	0
7327	547.63	0	0
7328	546.62	0	0
7329	546.31	0	0
7330	545.47	0	0
7331	544.18	0	0
7332	543.71	0	0
7333	542.89	0	0
7334	541.12	0	0
7335	540.01	0	0
7336	539.68	0	0
7337	538.72	0	0
7338	538.05	0	0
7339	538.25	0	0
7340	537.70	0	0
7341	537.49	0	0
7342	536.09	0	0
7343	535.34	0	0
7344	534.43	0	0
7345	532.85	0	0
7346	531.49	0	0
7347	530.78	0	0
7348	530.29	0	0
7349	529.12	0	0
7350	528.78	0	0
7351	528.71	0	0
